product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,weekday,weekend,holiday,month,year,s,volume,comp_1,fp1,comp_2,fp2,comp_3,fp3,lag_price,lag_ps1,lag_ps2,lag_ps3,lag_total_price,lag_customers,lag_product_score,lag_qty,total_price_log,mean_prev_price,var_prev_price
garden5,garden_tools,2017-07-01,10,890.0,39.156,89.0,36,450,1,9000,21,10,1,7,2017,9.523809524,19656,59.9,16.62642857,59.9,16.11157895,59.9,15.39230769,89.0,4.1,4.2,4.1,712.0,26.0,4.1,8.0,6.7912214627261855,5.777943256985483,0.9962153562329769
garden10,garden_tools,2018-08-01,10,499.0,36.442,49.9,59,341,2,1750,23,8,1,8,2018,9.071360306,32560,49.91,20.32833333,49.9,36.442,49.9,32.32,49.9,4.1,4.2,4.1,698.6,54.0,4.2,14.0,6.212606095751519,6.663091001092341,0.8292262794357022
garden9,garden_tools,2018-02-01,44,2247.6,16.28340909,51.025,58,340,2,1500,20,8,2,2,2018,28.38709677,19800,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,49.9,4.1,4.2,4.1,1247.5,137.0,4.0,25.0,7.7176182592380425,7.128896827625674,0.0
bed1,bed_bath_table,2018-07-01,8,319.92,20.4175,39.99,39,161,2,350,22,9,1,7,2018,12.07165109,3800,77.93333333,19.952,39.99,20.4175,39.99,20.4175,39.99,3.9,4.0,4.0,199.95,43.0,4.0,5.0,5.768070964538563,5.810184463514946,0.9574274325720504
watches1,watches_gifts,2018-04-01,9,1351.2,19.44777778,150.1333333,35,514,2,4338,21,9,1,4,2018,5.893146249,2856,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,151.8784375,4.2,4.2,3.8,4860.11,125.0,3.8,32.0,7.20874836549359,7.041511877577962,0.8430286353894216
watches2,watches_gifts,2018-02-01,14,2043.92,15.12928571,145.9942857,35,591,3,444,20,8,2,2,2018,19.44444444,4480,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,148.5,4.0,4.2,3.8,1188.0,59.0,4.0,8.0,7.622624811614398,7.08002649992259,0.0
cool2,cool_stuff,2017-03-01,8,1039.92,18.77875,129.99,33,897,1,1600,23,8,1,3,2017,9.853603604,15750,99.99,16.64428571,129.99,18.77875,129.99,18.77875,129.94,4.2,4.3,4.3,1039.92,22.0,4.3,8.0,6.946899066099763,5.907178295259846,0.24022650695910078
garden3,garden_tools,2017-11-01,21,1889.79,47.52571429,89.99,47,1893,1,6050,22,8,4,11,2017,27.27272727,8000,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,92.594,4.1,4.2,4.1,1105.92,146.0,4.1,12.0,7.54422099076928,6.293884724081702,0.6818242706324312
watches2,watches_gifts,2017-08-01,5,849.5,17.084,169.9,35,591,3,444,23,8,1,8,2017,5.461711712,4480,160.6692308,15.18538462,169.9,17.084,179.9,14.92666667,171.792,4.2,4.0,3.8,1016.95,29.0,4.0,6.0,6.744647941111986,6.860807202792341,0.6915812684624123
computers1,computers_accessories,2017-09-01,4,395.6,14.975,98.9,45,236,1,173,21,9,1,9,2017,10.81081081,2808,151.99,43.72272727,98.9,14.975,98.9,14.975,109.9,4.2,4.0,4.0,219.8,15.0,4.0,2.0,5.9804035997485565,6.442064294583401,1.1543689918354354
health5,health_beauty,2018-06-01,11,4004.0,32.69727273,364.0,51,625,1,900,21,9,0,6,2018,7.54076087,11400,23.99,16.27,79.99,13.36230769,58.99,16.43,352.25,4.3,4.1,3.9,3513.1,159.0,4.3,10.0,8.295049140435111,7.541012098212471,0.8600119125546903
watches5,watches_gifts,2018-01-01,10,2207.7,20.496,220.77,42,236,1,342,23,8,2,1,2018,12.98701299,3510,220.77,20.496,108.0,16.19636364,199.0,21.88,224.5428571,4.2,4.2,3.8,6287.2,73.0,4.1,28.0,7.699706528600663,0.0,0.0
watches7,watches_gifts,2018-01-01,1,339.9,17.13,339.9,46,501,4,363,23,8,2,1,2018,1.111111111,3042,339.9,17.13,108.0,16.19636364,199.0,21.88,348.8,4.2,4.2,3.8,3836.8,73.0,3.7,11.0,5.82865145670207,0.0,0.0
cool2,cool_stuff,2017-05-01,18,2339.82,18.27277778,129.99,33,897,1,1600,23,8,1,5,2017,16.21621622,15750,99.99,15.02090909,129.99,18.27277778,129.99,18.27277778,129.99,4.2,4.3,4.3,1819.86,33.0,4.3,14.0,7.757829282316092,6.000447593249082,1.197793361491575
bed2,bed_bath_table,2017-12-01,18,1594.2,18.89833333,88.48823529,54,245,1,1383,21,10,1,12,2017,5.013927577,20000,88.48823529,18.89833333,88.48823529,18.89833333,39.99,15.23,89.9,3.9,3.9,4.0,3596.0,97.0,3.9,40.0,7.374127321993822,7.442061822459958,0.8066457854039146
garden7,garden_tools,2018-03-01,3,161.7,21.35,53.9,57,339,2,1800,22,9,1,3,2018,5.263157895,32560,53.9,20.35967742,53.9,21.85285714,53.9,19.02423077,51.4,4.1,4.2,4.1,411.2,160.0,4.2,8.0,5.085742766583061,6.163497994848399,0.041713279604988246
garden2,garden_tools,2018-05-01,4,199.6,21.21,49.9,59,341,2,1850,23,8,3,5,2018,9.30420712,32560,53.41515152,10.75303571,53.70952381,13.51034483,53.05789474,12.98,53.9,4.1,4.2,4.1,107.8,111.0,4.3,2.0,5.296315363877364,4.845778617936747,0.37771702705315563
bed5,bed_bath_table,2017-07-01,59,12095.0,22.1959322,205.0,56,162,5,9750,21,10,1,7,2017,38.31168831,12600,89.9,13.99383333,205.0,22.1959322,45.95,14.84,209.0,3.9,4.4,4.0,2090.0,61.0,4.4,10.0,9.400547423044127,6.50777868654326,2.5861777540437156
health7,health_beauty,2018-05-01,4,235.96,9.4225,58.99,59,492,2,200,23,8,3,5,2018,8.142857143,3960,23.99,7.988571429,79.99,21.943125,58.99,9.4225,58.99,3.9,4.1,3.9,648.89,118.0,3.9,11.0,5.4636622991348744,6.120934640619252,0.6652076873261626
perfumery1,perfumery,2017-12-01,24,1367.76,13.82,56.99,54,1536,2,250,21,10,1,12,2017,25.0,3360,56.99,13.82,118.0,11.02666667,56.99,13.82,56.99,4.3,4.4,4.3,1139.8,27.0,4.3,20.0,7.220929644194854,6.035612020992361,0.5566543416428146
bed2,bed_bath_table,2017-11-01,40,3596.0,16.294,89.9,54,245,1,1383,22,8,4,11,2017,11.14206128,20000,89.9,16.294,89.9,16.294,40.53181818,15.83272727,89.9,3.9,3.9,4.0,1258.6,50.0,3.9,14.0,8.18757739559151,7.398207965216924,0.8202806967855194
cool3,cool_stuff,2018-06-01,2,130.0,15.01,65.0,57,787,8,1867,21,9,0,6,2018,1.769911504,7776,65.0,15.01,65.0,15.01,65.0,15.01,35.0,4.4,4.4,4.4,140.0,4.0,4.4,4.0,4.867534450455582,6.102963262090402,1.9337256273629464
garden10,garden_tools,2018-07-01,14,698.6,33.28142857,49.9,59,341,2,1750,22,9,1,7,2018,8.407666985,32560,49.91,28.37333333,49.9,33.28142857,49.9,20.99,49.9,4.1,4.2,4.1,299.4,58.0,4.2,6.0,6.549078332372732,6.595156589835255,0.963936316585996
cool5,cool_stuff,2017-04-01,2,199.98,21.17,99.99,54,995,1,4475,20,10,2,4,2017,9.703196347,32736,99.99,14.20235294,129.99,17.39642857,99.99,21.17,99.94,4.2,4.3,4.3,199.98,33.0,4.3,2.0,5.298217361547703,6.464346627912296,0.09595024474244325
garden10,garden_tools,2018-06-01,6,299.4,23.25166667,49.9,59,341,2,1750,21,9,0,6,2018,2.429117553,32560,49.9,19.89083333,49.9,23.25166667,49.9,22.87866667,53.70952381,4.1,4.2,4.1,1559.1,102.0,4.2,29.0,5.701780471985527,6.659644764606274,1.1148218179268137
watches7,watches_gifts,2018-04-01,6,1684.0,18.16833333,280.6666667,46,501,4,363,21,9,1,4,2018,6.666666667,3042,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,307.8333333,4.2,4.2,3.8,1847.0,125.0,3.7,6.0,7.428927194802272,6.9362440430940895,0.9210492940814297
furniture4,furniture_decor,2018-02-01,13,1298.7,28.89076923,99.9,57,272,1,2500,20,8,2,2,2018,13.40206186,12000,69.9,16.11590909,38.4,18.68555556,99.9,28.89076923,99.9,4.1,3.7,4.4,1298.7,125.0,4.4,13.0,7.169119043116044,7.169119043116044,0.0
garden1,garden_tools,2017-08-01,2,240.0,33.83,120.0,58,1893,1,5950,23,8,1,8,2017,7.020408163,8000,59.9,18.16230769,59.9,17.68111111,59.9,18.05043478,120.0,4.1,4.2,4.1,120.0,74.0,4.3,1.0,5.480638923341991,6.100443436516599,0.6163732677504947
health5,health_beauty,2017-06-01,2,699.8,24.505,349.9,51,625,1,900,22,8,1,6,2017,7.54076087,11400,19.99,12.68333333,89.99,14.16333333,58.79952381,13.90333333,349.9,4.3,4.1,3.9,1399.6,41.0,4.3,4.0,6.550794579933587,7.640033850040359,0.8357261465210967
computers4,computers_accessories,2017-07-01,6,839.94,48.10833333,139.99,59,1893,1,6550,21,10,1,7,2017,4.961734694,8000,139.99,48.10833333,139.99,48.10833333,139.99,48.10833333,159.99,4.2,4.2,4.2,479.97,15.0,4.2,3.0,6.733330460714789,7.587637663181991,1.3802956343760093
cool3,cool_stuff,2018-01-01,76,2242.0,16.53263158,29.5,57,787,8,1867,23,8,2,1,2018,67.25663717,7776,99.99,16.54,129.99,17.41,29.5,16.53263158,29.45,4.2,4.4,4.4,29.5,10.0,4.4,1.0,7.715123603632105,0.0,0.0
garden7,garden_tools,2017-08-01,6,359.4,16.26,59.9,57,339,2,1800,23,8,1,8,2017,11.31276467,32560,59.9,18.16230769,59.9,17.68111111,59.9,18.05043478,59.9,4.1,4.2,4.1,239.6,74.0,4.2,4.0,5.884435974349459,5.453260015205791,0.6490502597245821
watches5,watches_gifts,2017-08-01,8,1839.2,15.14125,229.9,42,236,1,342,23,8,1,8,2017,12.12121212,3510,160.6692308,15.18538462,229.9,15.14125,179.9,14.92666667,229.85,4.2,4.1,3.8,1839.2,48.0,4.1,8.0,7.517085973448972,8.046156846956332,0.06710862266909717
watches3,watches_gifts,2017-03-01,1,78.0,17.98,78.0,59,319,4,250,23,8,1,3,2017,2.740664611,640,78.0,17.98,78.0,17.98,241.006,21.318,77.95,3.9,3.9,3.8,78.0,6.0,3.9,1.0,4.356708826689592,5.455321115357702,2.413897921625164
cool5,cool_stuff,2017-09-01,6,599.94,17.78166667,99.99,54,995,1,4475,21,9,1,9,2017,8.219178082,32736,99.99,15.93333333,99.99,17.78166667,29.5,11.73,99.99,4.2,4.3,4.3,799.92,39.0,4.3,8.0,6.396829650215813,6.549291698029638,0.48812110907130457
watches6,watches_gifts,2018-06-01,9,1071.0,19.20666667,119.0,33,523,3,584,21,9,0,6,2018,4.781275793,2288,119.0,19.20666667,105.0,23.82357143,138.22,16.108,103.7925234,4.2,4.2,3.8,11820.2,260.0,4.2,114.0,6.976348070447749,7.960780658056765,1.8214864865947806
bed4,bed_bath_table,2017-11-01,32,1421.67,13.95875,44.15444444,38,735,5,800,22,8,4,11,2017,43.83561644,8000,89.9,16.294,44.15444444,13.95875,40.53181818,15.83272727,45.9,3.9,4.2,4.0,1331.1,50.0,4.2,29.0,7.259587515920806,5.838404602206434,0.9849675392457821
watches6,watches_gifts,2017-10-01,1,134.9,6.81,134.9,33,523,3,584,22,9,2,10,2017,1.515151515,2288,134.9,6.81,134.9,6.81,232.49,14.2125,148.7785714,4.2,4.2,3.8,2762.5,54.0,4.2,18.0,4.90453376321371,7.429232609469079,1.6612016667807605
cool1,cool_stuff,2018-03-01,2,199.98,20.78,99.99,54,1012,1,1200,22,9,1,3,2018,17.41741742,15750,99.99,20.78,129.99,18.49,35.0,16.25615385,99.99,4.2,4.3,4.2,99.99,20.0,4.2,1.0,5.298217361547703,5.987423285747509,1.246104796304187
consoles2,consoles_games,2017-11-01,23,563.5,13.65217391,24.5,56,237,3,100,22,8,4,11,2017,31.50684932,2304,24.5,13.64535714,24.5,13.65217391,24.5,13.65217391,20.66666667,4.2,3.9,3.9,248.0,38.0,3.9,12.0,6.334167333479831,4.865423066878755,1.0437400284849063
watches8,watches_gifts,2018-04-01,26,3908.9,17.50192308,150.3423077,35,640,1,335,21,9,1,4,2018,23.00884956,2992,105.648625,2.181647059,105.0,13.63142857,150.1333333,19.44777778,167.5,4.2,4.2,3.8,2680.0,125.0,4.1,16.0,8.27101128347545,7.247801557797703,0.9433986886972119
health8,health_beauty,2018-05-01,16,1279.84,21.943125,79.99,59,492,3,250,23,8,3,5,2018,9.134440538,3960,23.99,7.988571429,79.99,21.943125,58.99,9.4225,79.99,4.1,4.1,3.9,1119.86,118.0,4.1,14.0,7.154490349100511,6.938753867926085,0.2756801071444085
garden8,garden_tools,2018-02-01,12,2148.0,47.82583333,179.0,33,2188,2,7650,20,8,2,2,2018,8.942307692,8000,50.54516129,16.61153846,50.9,17.51944444,50.35714286,18.281875,187.8542857,4.1,4.2,4.1,2629.96,137.0,4.2,14.0,7.672292455628755,6.533812604861032,3.596086288309022
health7,health_beauty,2017-12-01,9,530.91,16.33222222,58.99,59,492,2,200,21,10,1,12,2017,5.142857143,3960,23.99,12.45684211,89.99,15.89473684,58.99,16.33222222,58.99,4.3,4.1,3.9,1415.76,139.0,3.9,24.0,6.274592515351203,6.264113912815604,0.7869072900801203
health4,health_beauty,2018-06-01,7,209.3,11.50285714,29.9,55,388,1,250,21,9,0,6,2018,5.64516129,1200,23.99,16.27,79.99,13.36230769,58.99,16.43,29.9,4.3,4.1,3.9,657.8,159.0,4.5,22.0,5.3437686294519535,6.209982300968039,0.0848927098727765
furniture3,furniture_decor,2018-05-01,4,140.0,11.58,35.0,41,789,1,950,23,8,3,5,2018,9.090909091,14000,69.9,3.801630435,35.0,14.63454545,99.9,19.41076923,35.0,4.1,3.7,4.4,140.0,92.0,3.8,4.0,4.941642422609304,5.633355527028506,0.5607423267068573
furniture3,furniture_decor,2018-06-01,2,70.0,19.32,35.0,41,789,1,950,21,9,0,6,2018,4.545454545,14000,89.9,21.93,35.0,18.10153846,99.9,25.636,35.0,4.1,3.7,4.4,140.0,95.0,3.8,4.0,4.2484952420493585,5.495012906144665,0.5162501487951927
health2,health_beauty,2017-11-01,12,3900.0,16.99416667,325.0,60,2644,6,400,22,8,4,11,2017,32.43243243,2992,23.99,12.37535714,89.99,16.99038462,58.99,15.71166667,325.0,4.3,4.1,3.9,650.0,81.0,4.2,2.0,8.268731832117737,8.36481341824345,0.6176760251876804
watches1,watches_gifts,2017-11-01,18,3139.8,20.99277778,174.4333333,35,514,2,4338,22,8,4,11,2017,21.17647059,2856,133.0,19.91666667,108.0,15.90846154,174.4333333,20.99277778,232.49,4.2,3.8,3.8,929.96,43.0,3.8,4.0,8.051914382606217,7.251529230993801,0.6335810969407623
health5,health_beauty,2018-07-01,11,4004.0,36.24636364,364.0,51,625,1,900,22,9,1,7,2018,6.75951087,11400,23.99,18.81,79.99,16.745,58.99,7.67,364.0,4.3,4.1,3.9,4004.0,131.0,4.3,11.0,8.295049140435111,7.469525355395842,0.9946644240588843
bed1,bed_bath_table,2017-09-01,2,91.9,15.1,45.95,39,161,2,350,21,9,1,9,2017,5.555555556,3800,89.9,18.77652174,163.3987097,24.3246875,45.95,15.1,45.95,3.9,4.4,4.0,183.8,90.0,4.0,4.0,4.520701029361641,5.751893126872638,0.7254329113422697
health8,health_beauty,2017-10-01,24,2159.76,16.56291667,89.99,59,492,3,250,22,9,2,10,2017,16.43835616,3960,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,89.99,4.3,4.1,3.9,1889.79,89.0,4.1,21.0,7.677752383393803,6.981791040440369,0.19844659430651193
health3,health_beauty,2018-04-01,13,1514.87,37.09153846,116.5284615,50,1257,1,700,21,9,1,4,2018,8.333333333,5700,116.5284615,37.09153846,79.99,14.485,58.99,16.30272727,110.99,4.3,4.1,3.9,998.91,169.0,4.1,9.0,7.323084905680844,5.672897359795943,1.261749612110303
health5,health_beauty,2017-08-01,7,2449.3,29.94714286,349.9,51,625,1,900,23,8,1,8,2017,10.36005435,11400,23.39740741,14.27678571,89.99,13.41055556,58.99,16.24090909,349.9,4.3,4.1,3.9,349.9,61.0,4.3,1.0,7.803557548428955,7.528491340041504,0.9668295988876092
garden8,garden_tools,2017-09-01,2,359.98,26.88,179.99,33,2188,2,7650,21,9,1,9,2017,5.0,8000,59.9,17.18702703,59.9,16.81176471,59.9,16.29461538,179.94,4.2,4.2,4.2,539.97,17.0,4.2,3.0,5.886048474351333,6.989911333923286,0.7247017201405782
perfumery2,perfumery,2018-03-01,4,470.8,15.175,117.7,29,178,1,400,22,9,1,3,2018,4.87804878,4693,50.49,15.19642857,117.7,15.175,117.7,15.175,117.8888889,4.3,4.4,4.4,1296.8,12.0,4.4,11.0,6.154433375386121,6.864625623596423,0.1836535700744251
watches2,watches_gifts,2018-06-01,1,139.9,18.86,139.9,35,591,3,444,21,9,0,6,2018,4.072822823,4480,119.0,19.20666667,105.0,23.82357143,138.22,16.108,118.1318182,4.2,4.2,3.8,2598.9,260.0,4.0,22.0,4.940927881671436,7.223000960417974,0.19100578259198095
cool3,cool_stuff,2017-09-01,1,29.5,11.73,29.5,57,787,8,1867,21,9,1,9,2017,100.0,7776,99.99,15.93333333,29.5,11.73,29.5,11.73,29.45,4.2,4.4,4.4,29.5,10.0,4.4,1.0,3.384390263345774,5.575629128118805,1.8756757710533674
computers1,computers_accessories,2017-05-01,4,379.6,15.84,94.9,45,236,1,173,23,8,1,5,2017,10.81081081,2808,94.9,15.84,94.9,15.84,94.9,15.84,94.85,4.0,4.0,4.0,379.6,11.0,4.0,4.0,5.939118066735773,7.241447676071127,0.6883961186156551
garden10,garden_tools,2017-11-01,87,4712.19,16.07586207,53.64828125,59,341,2,1750,22,8,4,11,2017,39.7260274,32560,52.40694444,17.06747253,53.64828125,16.07586207,53.78571429,18.27550725,59.9,4.1,4.2,4.1,1856.9,146.0,4.2,31.0,8.457908047099133,6.711368619039389,0.7136454080167304
furniture1,furniture_decor,2018-04-01,17,595.0,13.46941176,35.0,49,829,1,850,21,9,1,4,2018,17.89473684,10000,69.9,9.071566265,35.0,13.46941176,99.9,23.32769231,35.48571429,4.1,3.7,4.4,601.8,83.0,3.7,17.0,6.388561405545629,5.528803947093157,1.1347013350383053
perfumery2,perfumery,2018-04-01,8,943.8,21.65,117.975,29,178,1,400,21,9,1,4,2018,9.756097561,4693,49.99,13.665,117.975,21.65,117.975,21.65,117.7,4.3,4.4,4.4,470.8,18.0,4.4,4.0,6.849914279292287,6.6278948741929895,0.25995112817654653
cool1,cool_stuff,2017-09-01,3,299.97,15.93333333,99.99,54,1012,1,1200,21,9,1,9,2017,2.702702703,15750,99.99,15.93333333,99.99,15.93333333,29.5,11.73,99.99,4.2,4.3,4.2,1399.86,39.0,4.2,14.0,5.703682469655868,6.4973117659347315,1.0720528597911185
bed4,bed_bath_table,2017-12-01,12,550.8,13.6875,45.9,38,735,5,800,21,10,1,12,2017,16.43835616,8000,88.48823529,18.89833333,45.9,13.6875,39.99,15.23,44.15444444,3.9,4.2,4.0,1421.67,97.0,4.2,32.0,6.311371766854499,5.996313814841364,1.0862644717549121
computers4,computers_accessories,2017-11-01,18,2699.82,42.51722222,149.99,59,1893,1,6550,22,8,4,11,2017,18.75,8000,149.99,42.51722222,149.99,42.51722222,109.9,15.52,154.6958824,4.2,4.2,4.2,2629.83,31.0,4.2,17.0,7.900940383103433,7.432061308103279,0.9280438993788412
cool5,cool_stuff,2017-10-01,9,899.91,18.51888889,99.99,54,995,1,4475,22,9,2,10,2017,12.32876712,32736,99.99,16.95,119.99,19.997,99.99,18.51888889,99.99,4.2,4.3,4.4,599.94,10.0,4.3,6.0,6.802294758323977,6.5340454932482555,0.4362098978879626
furniture2,furniture_decor,2018-01-01,122,8538.0,17.66311475,69.9953271,44,903,6,2600,23,8,2,1,2018,29.53995157,15000,69.9953271,17.66311475,38.4,9.34,99.9,22.81923077,75.0,4.1,4.1,4.4,3525.0,40.0,4.1,47.0,9.052282067317908,0.0,0.0
perfumery1,perfumery,2018-08-01,4,199.96,12.28,49.99,54,1536,2,250,23,8,1,8,2018,8.407738095,3360,49.99,12.28,116.9066667,17.79058824,49.99,12.28,49.99,4.3,4.4,4.3,399.92,13.0,4.3,8.0,5.29811734654537,5.7923050627694765,0.38384405875792627
health8,health_beauty,2018-01-01,20,1799.8,14.811,89.99,59,492,3,250,23,8,2,1,2018,17.69911504,3960,23.99,11.28736842,89.99,14.811,58.99,22.67833333,89.99,4.3,4.1,3.9,1709.81,112.0,4.1,19.0,7.495430826599848,0.0,0.0
garden3,garden_tools,2018-06-01,10,969.9,41.186,96.65666667,47,1893,1,6050,21,9,0,6,2018,9.111201299,8000,49.9,19.89083333,49.9,23.25166667,49.9,22.87866667,110.0,4.1,4.2,4.1,880.0,102.0,4.1,8.0,6.877192973399497,6.379007916506181,0.8418931344185168
computers3,computers_accessories,2017-06-01,15,2247.72,21.70066667,149.8525,42,363,1,922,22,8,1,6,2017,15.78947368,7650,159.99,42.03333333,149.8525,21.70066667,149.8525,21.70066667,178.0571429,4.2,4.2,4.2,2715.7,11.0,4.2,15.0,7.717671648095801,6.798442631405545,0.9866437339609937
cool1,cool_stuff,2017-03-01,14,1399.86,16.64428571,99.99,54,1012,1,1200,23,8,1,3,2017,17.41741742,15750,99.99,16.64428571,129.99,18.77875,99.99,16.64428571,85.70428571,4.2,4.2,4.2,599.93,7.0,4.2,7.0,7.2441275106030165,5.568521877462341,0.8162868552764921
garden7,garden_tools,2017-05-01,1,59.9,13.44,59.9,57,339,2,1800,23,8,1,5,2017,8.756805808,32560,59.9,19.7325,59.9,26.24666667,59.9,13.44,59.9,4.2,4.2,4.2,59.9,17.0,4.2,1.0,4.092676505121403,5.51439745619921,0.8485770880697295
garden1,garden_tools,2017-06-01,6,659.94,38.35166667,109.99,58,1893,1,5950,22,8,1,6,2017,9.06122449,8000,59.9,17.67,59.9,16.26,109.99,38.35166667,109.99,4.1,4.2,4.3,439.96,34.0,4.3,4.0,6.49214892179708,6.135405277662886,0.6647974144121381
garden9,garden_tools,2018-04-01,20,1078.0,20.563,53.9,58,340,2,1500,21,9,1,4,2018,7.139686298,19800,53.9,5.28173913,53.9,19.46846154,53.9,19.07142857,53.9,4.1,4.2,4.1,1347.5,116.0,4.0,25.0,6.982862751468942,6.810952545859095,1.2341698075843162
watches5,watches_gifts,2017-09-01,10,2190.6,15.345,219.06,42,236,1,342,21,9,1,9,2017,15.15151515,3510,148.7785714,14.04111111,219.06,15.345,164.57,19.528,229.9,4.2,4.1,3.8,1839.2,48.0,4.1,8.0,7.691930757889646,7.9579783680384395,0.10033956300091829
watches4,watches_gifts,2018-01-01,44,4752.0,16.19636364,108.0,58,3006,2,1000,23,8,2,1,2018,22.11055276,7632,108.0,16.19636364,108.0,16.19636364,199.0,21.88,108.0,4.2,4.2,3.8,1404.0,73.0,4.2,13.0,8.466320861042481,0.0,0.0
health10,health_beauty,2018-02-01,21,994.04,10.20047619,47.35789474,40,409,1,1110,20,8,2,2,2018,13.5483871,3762,23.99,12.55,89.99,16.30764706,58.99,19.575,47.30789474,4.3,4.1,3.9,994.04,126.0,4.2,21.0,6.901777447295601,0.0,0.0
health4,health_beauty,2018-03-01,11,328.9,11.43454545,29.9,55,388,1,250,22,9,1,3,2018,8.870967742,1200,23.99,14.19875,83.74,11.876875,58.99,15.228,29.9,4.3,4.1,3.9,478.4,126.0,4.5,16.0,5.795753753195011,6.138177942067636,0.0020826103553123546
watches4,watches_gifts,2018-02-01,33,3564.0,18.25363636,108.0,58,3006,2,1000,20,8,2,2,2018,16.58291457,7632,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,108.0,4.2,4.2,3.8,4752.0,59.0,4.2,44.0,8.1786387885907,8.466320861042481,0.0
health1,health_beauty,2017-10-01,3,254.97,19.61,84.99,49,1495,3,600,22,9,2,10,2017,3.125,8151,23.99,13.13666667,89.99,16.56291667,58.99,19.06526316,84.99,4.3,4.1,3.9,339.96,89.0,3.8,4.0,5.541145891178644,5.9550682188413155,0.43399836140435955
health8,health_beauty,2018-03-01,16,1339.84,11.876875,83.74,59,492,3,250,22,9,1,3,2018,9.134440538,3960,23.99,14.19875,83.74,11.876875,58.99,15.228,89.99,4.3,4.1,3.9,1529.83,126.0,4.1,17.0,7.200305482830778,7.039933581991945,0.4267648482326918
cool5,cool_stuff,2017-08-01,8,799.92,18.22875,99.99,54,995,1,4475,23,8,1,8,2017,10.95890411,32736,99.99,18.975,116.9275,19.02125,99.99,18.22875,99.99,4.2,4.3,4.3,1399.86,42.0,4.3,14.0,6.684511722667594,6.532389194949894,0.5549141229463516
bed3,bed_bath_table,2017-11-01,22,2178.0,18.79636364,99.0,55,312,1,1550,22,8,4,11,2017,59.45945946,20944,89.9,16.294,99.0,18.79636364,40.53181818,15.83272727,99.0,3.9,3.3,4.0,792.0,50.0,3.3,8.0,7.686162303492906,6.483475184017037,0.8001365147583213
watches6,watches_gifts,2018-02-01,6,769.45,15.92666667,128.2416667,33,523,3,584,20,8,2,2,2018,2.33463035,2288,128.2416667,15.92666667,108.0,18.25363636,182.0,19.33,128.1916667,4.2,4.2,3.8,596.0,73.0,4.2,4.0,6.64567597390986,0.0,0.0
furniture3,furniture_decor,2017-09-01,6,230.4,13.5,38.4,41,789,1,950,21,9,1,9,2017,11.32075472,14000,38.4,13.5,38.4,17.95,38.4,13.5,38.4,4.1,3.7,3.8,38.4,14.0,3.8,1.0,5.439816928821736,4.8658706617319725,1.089398757654442
